id,bin_0,bin_1,bin_2,bin_3,bin_4,nom_0,nom_1,nom_2,nom_3,nom_4,nom_5,nom_6,nom_7,nom_8,nom_9,ord_0,ord_1,ord_2,ord_3,ord_4,ord_5,day,month,target
876,0,1,0,T,N,Green,Star,Lion,China,Oboe,077fd9465,860bb37b4,1710fcc5e,c75847d5a,437bc69a0,1,Novice,Freezing,i,T,Gb,1,10,0
877,0,0,0,F,Y,Green,Polygon,Cat,India,Piano,85159d577,5755f93b2,14bd3d56c,1d74cabd7,c3d48166f,1,Contributor,Warm,g,A,vy,3,8,0
878,1,0,0,F,Y,Blue,Circle,Cat,Russia,Piano,dc07effb0,a6542cec0,2a0b3f539,26745ea84,6b4f66abc,1,Novice,Lava Hot,c,I,Gb,1,4,0
879,0,0,1,T,Y,Red,Star,Axolotl,Canada,Bassoon,b0faff28f,126a4f83d,969b883a6,463a9480c,983e3dc77,1,Novice,Warm,a,C,Nf,2,5,0
880,0,0,0,F,N,Green,Trapezoid,Axolotl,Costa Rica,Theremin,bdb9fef4a,d43e63dc9,bb0bdaca6,5b991c729,47765fe60,1,Novice,Freezing,h,K,ck,4,9,0
881,0,1,0,F,Y,Red,Trapezoid,Cat,Costa Rica,Theremin,e85ec20b5,c9eedfbc2,f92e1c054,c9645e2a3,07aa92c28,3,Novice,Lava Hot,l,O,Eg,7,10,1
882,0,0,0,T,N,Blue,Trapezoid,Hamster,Russia,Bassoon,740fb99a9,7f3c463a8,5cf3ef747,d40e0503f,8d1eb8eb0,2,Grandmaster,Freezing,e,V,TZ,1,2,0
883,0,0,0,F,Y,Green,Triangle,Lion,Russia,Oboe,c5725677e,2268327b2,81ed7dfc3,1a4b42ed5,6391a7ea7,1,Grandmaster,Freezing,f,I,Kq,1,3,0
884,0,1,1,F,Y,Green,Polygon,Lion,Russia,Bassoon,e7d9ca356,ad1b42856,9992c71bf,64b9cc0ba,57bf14892,1,Contributor,Lava Hot,i,Q,Qo,4,9,0
885,0,1,0,F,Y,Blue,Star,Snake,Finland,Bassoon,ef38568df,ac8c42404,da44926f5,09c0c3498,dfc36aaad,1,Novice,Freezing,l,Y,Ry,4,8,1
886,0,0,0,T,Y,Green,Star,Lion,Russia,Piano,83b38aa6b,4c1bdbe7b,168469b34,ee05c0cc1,25ae6594e,1,Grandmaster,Lava Hot,l,T,Rm,3,7,0
887,0,0,1,F,Y,Red,Polygon,Lion,Costa Rica,Bassoon,e70a6270d,ac8c42404,39fc2a6db,e08e0a8d1,f78cdbe0d,1,Novice,Lava Hot,e,C,Vx,2,12,0
888,0,0,0,F,Y,Green,Trapezoid,Dog,Russia,Piano,a93b89fc9,57aa15561,1361751be,9b768b691,6a3a8d725,2,Grandmaster,Lava Hot,a,Y,Fo,7,11,1
889,0,0,0,T,Y,Green,Trapezoid,Snake,Canada,Bassoon,075ceb58b,1795ef28b,1cefd8217,3c6bf8a86,7987034f7,1,Grandmaster,Boiling Hot,a,R,PQ,5,4,1
890,0,1,0,T,N,Blue,Polygon,Dog,Canada,Bassoon,8cf6c9f74,2df6f79a2,9aaac4deb,223ebba50,901cfcc6c,2,Novice,Warm,l,Q,aM,1,3,0
891,0,1,0,F,Y,Blue,Circle,Axolotl,China,Oboe,2979f0d45,063f4307d,ab8964e52,e667da576,87d61ce51,1,Novice,Freezing,n,P,MC,3,2,0
892,0,0,0,T,Y,Red,Circle,Lion,Costa Rica,Theremin,740fb99a9,5d47a598c,f2935290e,5367fc43d,baab8e49b,2,Master,Boiling Hot,i,G,qo,2,4,1
893,0,1,1,F,Y,Blue,Circle,Lion,Finland,Oboe,be4578201,20636817e,5b6f81645,0bda6bd36,3590d0ca6,1,Novice,Warm,l,W,Qh,3,10,0
894,0,1,1,T,N,Red,Trapezoid,Cat,Canada,Oboe,e08092732,d213f48ed,7a8c327a2,fa3bdf705,507bfe839,1,Contributor,Hot,b,W,Ob,1,2,0
895,0,0,1,T,N,Green,Star,Cat,China,Oboe,ee55b9d67,c3517eaeb,8c4ce64a1,37695f3d4,01bfea306,1,Grandmaster,Warm,l,J,zU,1,2,0
896,0,1,0,T,N,Red,Trapezoid,Lion,Costa Rica,Bassoon,f7821e391,031d49dfc,3b679e531,dd5f011b4,7d435e4f6,1,Novice,Warm,g,A,dB,7,11,0
897,0,0,1,F,Y,Blue,Star,Lion,India,Piano,71583d387,9ceb19dd6,abbb92347,512a3c56c,2ed0fa574,1,Contributor,Lava Hot,e,I,bJ,2,11,0
898,0,1,0,F,Y,Blue,Trapezoid,Axolotl,Finland,Piano,159a7306f,c73e4dfe1,040a5f112,fa79eefba,513996f8e,2,Novice,Lava Hot,l,R,hp,5,9,1
899,0,0,1,T,N,Green,Trapezoid,Axolotl,Russia,Oboe,176809a41,97b6a3518,ff1165b7a,e657de750,2d143cb9e,1,Novice,Lava Hot,g,H,Kq,7,7,1
900,0,0,1,T,Y,Red,Circle,Lion,Canada,Theremin,4845cc770,d88fca3ba,3fa1d9901,a05a24fc3,00f5f64af,1,Novice,Hot,f,C,dh,3,4,0
901,0,0,1,F,N,Green,Trapezoid,Lion,Russia,Bassoon,e7d9ca356,612641073,a6b411798,2fb498287,12b054aa2,1,Novice,Cold,e,L,YC,3,9,0
902,0,0,0,T,Y,Blue,Square,Dog,Finland,Oboe,2cc9e16b9,2df6f79a2,9662106a7,b99b10c75,4a74c96d4,1,Grandmaster,Lava Hot,f,G,JX,4,5,0
903,0,0,0,T,N,Green,Square,Dog,Costa Rica,Theremin,472efea17,eaaf53f6a,415af688c,c9a1187a9,e55e0f422,2,Master,Boiling Hot,k,R,be,2,12,0
904,1,0,1,T,Y,Red,Trapezoid,Snake,China,Theremin,92190168b,bc31d6a6d,29295065b,6f709e184,af9f2e644,2,Novice,Boiling Hot,d,R,ri,2,11,0
905,1,0,1,T,Y,Blue,Square,Dog,Canada,Piano,a5c276589,eaa89fbcc,c75a7f5f8,3427141f5,f5e0c0d01,1,Novice,Lava Hot,a,H,Bd,1,2,0
906,0,0,0,F,Y,Blue,Triangle,Lion,India,Bassoon,bdb9fef4a,231233ca9,3212ff699,b9ce5df8a,3b71b824e,1,Novice,Hot,i,J,Wc,7,3,1
907,0,0,0,T,Y,Green,Square,Snake,China,Oboe,908a1b9c9,80b2270f0,3e5f076e2,93506034a,781c432c1,1,Grandmaster,Lava Hot,k,Z,vK,3,5,1
908,0,1,0,T,Y,Red,Star,Snake,Russia,Oboe,534be2753,0b10fcecc,50c82cec6,3678eb151,0bea11f8d,1,Novice,Lava Hot,a,E,Dx,1,10,0
909,0,0,1,T,Y,Green,Square,Cat,Costa Rica,Oboe,1305d6e77,2a22b315e,8e8048598,93d5fa073,af9a0d3fc,1,Novice,Lava Hot,g,K,Hj,5,3,1
910,1,0,1,T,Y,Green,Trapezoid,Lion,China,Oboe,91ea3e4dd,6c0354890,b09ebe1d6,b0b8706f3,0f93c9868,2,Novice,Boiling Hot,k,S,Bn,7,10,0
911,0,0,0,F,Y,Blue,Circle,Snake,Canada,Bassoon,96c73114c,1fe17a1fd,7d964ca6f,cd482b564,f597cac9a,1,Novice,Hot,h,I,cA,1,12,0
912,1,0,1,F,Y,Red,Trapezoid,Dog,Russia,Theremin,4e28ceffa,0302f1ffc,ff1165b7a,0503fc10d,26e51923f,3,Grandmaster,Warm,f,L,bF,5,2,1
913,0,0,1,T,Y,Green,Trapezoid,Lion,China,Theremin,5b0f5acd5,2837cf7b8,39506500f,18718e2cb,2e947f252,2,Novice,Freezing,a,S,je,2,3,1
914,0,1,1,F,N,Blue,Circle,Hamster,Canada,Piano,19db35594,5755f93b2,a56be00d1,a64e33f1e,458667ded,1,Novice,Cold,j,A,Ye,1,9,0
915,0,0,1,F,N,Red,Trapezoid,Snake,Russia,Piano,19db35594,11698a0b3,3a114adea,42cec36e5,5d8794958,1,Contributor,Warm,c,L,PQ,2,1,0
916,0,0,1,F,N,Red,Trapezoid,Lion,Russia,Theremin,1305d6e77,40ac3fcd5,bb5a78030,66f267ea5,e87175fc7,1,Novice,Freezing,h,G,dZ,3,7,1
917,0,0,1,F,Y,Green,Triangle,Hamster,China,Theremin,de04b8750,6057ca561,29295065b,5f157aeee,2e2562e11,3,Contributor,Warm,i,L,JX,7,7,1
918,0,0,1,F,N,Blue,Star,Dog,India,Oboe,09a4ad97d,612641073,97ed2b47a,2189cc4c5,1550e247b,1,Expert,Hot,i,F,nX,2,2,0
919,0,0,1,T,Y,Blue,Trapezoid,Axolotl,China,Oboe,8266050c6,e7073f6a2,6ded0aa57,49de2ef9f,7bbdbf675,2,Expert,Freezing,i,U,vy,5,4,1
920,0,1,0,T,N,Blue,Star,Lion,India,Oboe,6c90f81cd,2546024d1,038b187fe,577940917,7842f5a96,1,Novice,Freezing,k,U,mm,2,1,0
921,0,0,1,T,Y,Green,Trapezoid,Snake,Costa Rica,Theremin,6f70dc2df,0aeb8fe13,b09ebe1d6,37695f3d4,464a765b7,3,Novice,Freezing,i,S,Zq,7,1,0
922,0,0,1,T,N,Green,Trapezoid,Axolotl,Russia,Bassoon,e7d9ca356,8fd64cb59,c79fbc620,5ea193ffb,14b414a41,2,Novice,Boiling Hot,o,K,fO,2,5,1
923,1,0,1,F,Y,Green,Square,Cat,Russia,Bassoon,b3b4d25d0,1b36c0b8c,83822ba17,95a7324ed,cbe16c9fe,1,Contributor,Freezing,g,R,To,3,4,0
924,0,1,0,F,N,Green,Star,Dog,Canada,Piano,be4578201,11698a0b3,e8e8b6747,3d55ec04a,aa17340ed,2,Novice,Lava Hot,b,Z,cp,3,1,0
925,0,0,0,T,Y,Red,Star,Cat,Costa Rica,Bassoon,9347491f2,5ff2c0a8c,d9e7595bb,6148c0a26,f0a4c96e2,1,Novice,Hot,g,G,oK,3,7,0
926,0,0,0,T,Y,Blue,Square,Lion,Canada,Oboe,5a94fc1d9,bc82e0ba0,06398415b,f4aa5e97b,0726b0a73,1,Novice,Lava Hot,k,U,Dx,1,4,0
927,0,0,0,T,Y,Green,Star,Lion,India,Piano,a93b89fc9,e10910468,568715fbe,2fbd97ec3,c2f264e9f,3,Novice,Lava Hot,k,V,sn,2,3,0
928,0,0,0,F,Y,Blue,Circle,Dog,Canada,Theremin,76be0b8b1,8f897ec3c,fca9f7eb7,4c3e09313,ae25fba9a,1,Novice,Hot,g,H,Dx,4,7,0
929,0,0,1,T,N,Red,Trapezoid,Hamster,China,Piano,be4578201,5c4ee13e3,0406d6252,322e03b73,7ed179f2a,2,Novice,Boiling Hot,k,F,Er,2,4,1
930,1,0,1,T,N,Green,Polygon,Lion,Russia,Bassoon,552e3fdc9,6ea52a806,01d32ba52,9393e31f0,9db9b0408,1,Grandmaster,Hot,j,A,ut,3,5,0
931,0,0,0,F,Y,Red,Square,Axolotl,Costa Rica,Oboe,a3f640358,c5cf1fdc4,fb05522b9,41b7948fd,1d5e08295,2,Novice,Lava Hot,c,X,be,1,10,1
932,0,0,1,F,Y,Red,Trapezoid,Snake,Russia,Oboe,da60580a8,92f461454,8d1bc56fe,0517f0852,59659f600,1,Contributor,Freezing,l,R,Vf,5,9,1
933,0,0,1,T,Y,Green,Polygon,Axolotl,Costa Rica,Theremin,50f116bcf,f14fe8bc5,bfa59895f,6127dc462,46103563f,3,Master,Boiling Hot,d,V,CL,3,12,1
934,0,0,0,F,Y,Red,Polygon,Cat,China,Theremin,7741f57bd,afebf0803,fef807a3e,82b475f6b,c8f5abb72,3,Master,Freezing,a,P,sV,3,3,0
935,0,0,0,F,Y,Red,Trapezoid,Cat,Russia,Oboe,493de6347,e16557b2b,d3abce837,06f5ae149,09f1162b9,1,Contributor,Freezing,h,W,lx,7,8,1
936,0,0,1,T,N,Red,Trapezoid,Hamster,Costa Rica,Oboe,e1558b071,3e44d44eb,4d6f50082,072ac6d53,b08e679fb,1,Grandmaster,Freezing,a,Z,Sc,2,12,0
937,0,0,1,T,Y,Red,Triangle,Hamster,China,Oboe,075ceb58b,73d7ca889,687237f4d,22b85e2c0,4ab1e5e0e,2,Expert,Lava Hot,d,U,MO,2,11,0
938,0,0,0,F,Y,Blue,Trapezoid,Lion,China,Oboe,778fdbe56,baef8ee7b,009a419af,da8834a38,c077a694b,1,Grandmaster,Freezing,o,Z,mc,1,3,1
939,0,1,0,T,Y,Green,Star,Lion,Costa Rica,Bassoon,1e6cb96e8,b8caba53f,d4adff695,f230bd736,40cd11628,1,Contributor,Boiling Hot,l,C,zU,7,4,0
940,0,0,1,T,Y,Green,Square,Dog,China,Theremin,eb69430d6,d173ac7ca,0c32434c5,ebc6cb63d,1ea94ef04,1,Grandmaster,Freezing,f,R,CL,7,3,0
941,0,1,0,F,N,Red,Trapezoid,Cat,Russia,Bassoon,06eeaf0aa,fd9370b9e,c228ac4d5,59ea7317d,9e4b32d7e,1,Master,Lava Hot,a,F,ZS,2,4,0
942,0,1,1,F,Y,Green,Star,Axolotl,Russia,Oboe,f8faea16f,6c90b0073,56a4667ea,904a490c3,594b646c6,1,Novice,Freezing,e,Z,mc,1,10,1
943,0,0,0,T,Y,Blue,Circle,Lion,Finland,Piano,19db35594,4f849ad2d,d10553e7e,8d7f0977f,53836b722,1,Grandmaster,Hot,a,G,Qo,3,8,1
944,0,0,0,F,Y,Green,Star,Dog,Finland,Piano,3b5632a0c,50d7ad46a,6571760c2,b6972d6ec,9d969761b,2,Novice,Lava Hot,l,T,Fo,3,9,0
945,0,1,0,T,Y,Blue,Trapezoid,Snake,Costa Rica,Oboe,be4578201,e7a7bf2e1,bfcd16c3e,592780592,e76ef59f0,2,Grandmaster,Lava Hot,h,G,Gb,2,9,0
946,0,0,0,F,N,Blue,Trapezoid,Axolotl,Russia,Piano,ee55b9d67,b83511180,b5171b9c1,2e9b9ce68,08292591c,3,Novice,Warm,l,J,dQ,4,3,0
947,0,0,0,F,Y,Green,Trapezoid,Snake,Finland,Piano,f7821e391,df184daf2,d02a6b0ba,7b5236e42,be93072e4,1,Novice,Hot,f,Z,mc,7,10,1
948,0,0,0,F,Y,Blue,Polygon,Lion,India,Bassoon,3263bdce5,86021cf04,1f4a6de2e,74cb85799,a8d62e37a,1,Novice,Cold,f,Z,Vf,7,12,0
949,0,0,0,F,N,Green,Square,Hamster,China,Piano,3585ff84b,d76a148ab,2dd9daf45,8d2ebf5f4,ca1f813f4,1,Novice,Hot,h,E,lF,2,7,0
950,0,0,0,F,N,Green,Trapezoid,Snake,Canada,Oboe,f9e5266f9,e7073f6a2,f0c830981,a101b24c2,b89f991b7,1,Novice,Boiling Hot,f,Q,od,3,4,1
951,1,0,0,F,Y,Green,Trapezoid,Snake,India,Oboe,a3f640358,5a49dd8f6,9249f342f,354890188,27560dd68,3,Grandmaster,Freezing,k,E,Xh,1,5,1
952,0,0,0,F,Y,Red,Star,Dog,China,Theremin,b97f51ac4,43744dfd9,fb36575c6,b7f127f12,0479d08a3,1,Contributor,Freezing,l,X,kE,4,8,1
953,0,0,0,T,Y,Green,Circle,Cat,Costa Rica,Piano,552e3fdc9,c135cdf77,50c82cec6,afbb3506a,0b4b2662b,3,Expert,Lava Hot,e,Y,CU,3,9,0
954,0,0,0,T,Y,Blue,Trapezoid,Axolotl,China,Bassoon,bd40c81f3,0922e3cb8,c0a98f200,2ec937b3d,27a228369,1,Novice,Warm,b,O,RP,4,12,0
955,0,1,0,F,Y,Green,Trapezoid,Snake,China,Piano,39647c92a,c103290d4,7df20ed82,6874814be,a5dc144e1,1,Novice,Lava Hot,h,Y,Dx,2,1,0
956,0,0,1,T,Y,Green,Trapezoid,Cat,Russia,Oboe,f8faea16f,c3c8b7b13,17cc0943c,9c42c85ca,eb7ceafae,1,Contributor,Lava Hot,k,Z,Ed,3,3,0
957,0,0,1,T,Y,Green,Circle,Lion,China,Piano,33adb4760,c023e914a,31de4f0dc,1086ce405,e14d38f18,1,Contributor,Boiling Hot,g,Y,nX,1,10,1
958,0,0,1,T,Y,Blue,Circle,Lion,Costa Rica,Theremin,d9becff68,839a6bcdb,47b9df131,09a1b9d6c,06e879dc6,2,Grandmaster,Freezing,k,Z,je,2,1,1
959,1,0,0,F,Y,Green,Star,Axolotl,Finland,Piano,74bd42d5f,20dc501c6,41a47efcb,eab74765e,2767d007b,1,Contributor,Freezing,h,I,aO,3,4,0
960,0,1,0,T,Y,Green,Trapezoid,Lion,Russia,Piano,dc07effb0,c73e4dfe1,517602e52,ad97c3d39,27c2b9712,1,Novice,Lava Hot,i,K,ac,7,7,1
961,0,0,0,F,N,Red,Polygon,Dog,Canada,Piano,60a44c8f4,fa498a5ae,f6ddab67f,9bcdb10cf,87e427854,1,Grandmaster,Freezing,h,S,UO,3,1,1
962,0,0,0,F,Y,Green,Square,Lion,Russia,Oboe,a93b89fc9,b2480a857,b50676891,8a237031f,0f0c41574,1,Novice,Freezing,f,O,Nf,5,11,0
963,0,1,0,T,N,Green,Star,Cat,Russia,Piano,2a0e95ba1,c0f1061ee,af5b23f9e,d0f293c7b,b7167e779,3,Novice,Boiling Hot,a,W,Hj,2,4,0
964,0,0,1,T,Y,Blue,Trapezoid,Cat,Costa Rica,Piano,f50eb07ae,bc82e0ba0,6face96c8,ca9c9cb0b,2260f20bc,1,Novice,Lava Hot,l,L,su,1,2,1
965,0,0,1,T,Y,Red,Triangle,Axolotl,Finland,Bassoon,640e1fdd5,485fc6466,c4455f4a8,eab74765e,4c1e8702a,1,Novice,Freezing,f,Q,Zq,4,3,0
966,0,1,0,T,Y,Blue,Polygon,Lion,Canada,Bassoon,baab29d3d,2f6efc190,7d4494d3b,b85e951f2,3ab6ea7ca,1,Contributor,Boiling Hot,g,X,ZS,7,8,1
967,0,0,1,F,N,Blue,Polygon,Lion,Russia,Piano,96c73114c,d9004c5c2,5a907135e,3915fff41,3158f8b4d,1,Novice,Boiling Hot,a,L,ri,4,12,0
968,0,1,0,F,Y,Green,Triangle,Lion,Russia,Bassoon,bd40c81f3,bc82e0ba0,f760c0b42,4d43ad72b,a9960b948,1,Grandmaster,Warm,l,G,Qo,1,9,1
969,1,0,0,T,Y,Blue,Star,Lion,China,Theremin,f8faea16f,705cb7579,fa7ec9ef0,da1fdbf74,6bcf5b2b3,3,Novice,Freezing,a,G,Jt,2,9,0
970,0,1,0,F,N,Blue,Circle,Dog,Finland,Oboe,475e79160,a26bedd00,d9e7595bb,709c8de19,46658ecf3,2,Grandmaster,Lava Hot,i,U,sD,3,4,1
971,0,0,0,T,N,Green,Polygon,Cat,Russia,Oboe,a3f640358,3c1c64eaa,fcd030cc2,584f12ea1,30a167b94,1,Grandmaster,Boiling Hot,a,G,sn,7,2,0
972,1,1,0,F,N,Red,Polygon,Lion,Canada,Bassoon,6a2269152,309707034,96dacbb81,9e623b2c4,27c271936,1,Expert,Boiling Hot,l,W,yY,2,5,1
973,0,1,0,F,N,Blue,Trapezoid,Lion,China,Bassoon,a93b89fc9,162fc2192,897724aa8,db8b6ab4c,1d2a282ab,1,Expert,Warm,k,W,oC,1,5,1
974,1,1,0,T,N,Green,Trapezoid,Lion,Canada,Oboe,778fdbe56,077e720aa,b14b61f97,451537556,69ea23e67,1,Novice,Boiling Hot,a,Z,dP,2,3,0
975,0,0,0,F,Y,Green,Triangle,Axolotl,Russia,Bassoon,159a7306f,d405aebc1,b80d2db07,1984d519a,6aa7f3ed3,1,Novice,Cold,h,R,Hj,7,3,0
976,0,0,1,F,N,Blue,Star,Lion,Costa Rica,Piano,e9f44a509,8d1b72979,aad1364b6,8657e6376,e25ef4e29,2,Grandmaster,Hot,f,K,od,3,3,0
977,0,0,0,F,Y,Red,Circle,Dog,Finland,Oboe,f12246592,c73e4dfe1,5de3bf599,0107394b0,d001123b9,1,Grandmaster,Freezing,l,J,qo,3,7,0
978,0,0,0,T,N,Green,Triangle,Dog,Russia,Piano,60a44c8f4,bc82e0ba0,451f749a5,bee621d96,4567c63c0,1,Novice,Freezing,o,E,Sc,3,11,0
979,0,1,1,T,Y,Red,Star,Axolotl,Russia,Piano,df51b96fc,b69c236cb,62dd25545,db543c764,8a2514e7c,1,Grandmaster,Cold,o,R,qX,2,12,1
980,1,1,1,F,N,Green,Square,Snake,Canada,Bassoon,b4c8e6595,e10910468,68edef966,764cafe90,4b127b1d1,1,Novice,Boiling Hot,j,A,Xh,1,12,0
981,0,0,0,F,N,Green,Circle,Lion,Russia,Theremin,778fdbe56,4c1bdbe7b,31c0ce565,5eea532bf,245bce63b,1,Novice,Freezing,l,S,BE,2,2,0
982,0,1,1,F,N,Red,Square,Lion,Russia,Oboe,5b0f5acd5,44e4c0bba,45fd460a6,887c72412,210eaafb3,2,Contributor,Cold,e,Q,Jt,2,5,0
983,0,0,0,F,Y,Green,Trapezoid,Lion,Costa Rica,Piano,dc07effb0,ddb583aa3,415af688c,5a3ec6aff,946067ce0,1,Novice,Boiling Hot,a,E,su,3,7,0
984,1,0,0,F,N,Blue,Trapezoid,Snake,Finland,Oboe,ef38568df,f24d83141,af5c8eb4f,89d396920,bed934832,2,Grandmaster,Boiling Hot,a,K,sD,1,2,1
985,0,0,0,T,N,Green,Trapezoid,Hamster,Finland,Theremin,fa0a88fe9,d173ac7ca,d6325d953,cc19213ad,f6c8b58dc,3,Expert,Freezing,e,D,uS,7,2,0
986,1,1,0,F,Y,Green,Trapezoid,Cat,Costa Rica,Piano,60a44c8f4,f14fe8bc5,e14d5f3eb,127af6795,e8a4f304c,2,Master,Lava Hot,f,Q,Bb,2,12,0
987,0,1,0,T,Y,Green,Polygon,Axolotl,Finland,Piano,46cab09da,a19d81efe,bc05442e1,89323f730,35b614816,2,Contributor,Freezing,d,A,dh,3,12,0
988,0,0,0,F,N,Blue,Circle,Dog,Canada,Oboe,f6c524860,b5f4a755a,ba9901303,78ff9de4e,787b1daed,3,Master,Hot,j,J,sn,1,2,0
989,0,0,1,T,Y,Red,Square,Cat,Canada,Piano,83b38aa6b,42b1cc2fd,5dc3e05e9,322e03b73,d3e30d5ca,1,Novice,Boiling Hot,i,W,xy,2,3,1
990,0,1,1,F,N,Blue,Trapezoid,Hamster,Canada,Bassoon,de04b8750,90ba6c9a6,bb4e2bb0f,a586bc6d4,7624c2523,1,Novice,Freezing,k,S,Wv,1,1,0
991,0,0,1,T,N,Blue,Square,Snake,China,Piano,46cab09da,df5b440ae,b3b7c8b11,5e2b7ec61,e924e84d5,1,Contributor,Freezing,g,P,eQ,3,8,0
992,0,0,0,T,N,Green,Square,Snake,India,Oboe,f9e5266f9,b238965eb,43dd0371c,b83cb4503,b51b5c674,1,Contributor,Lava Hot,f,F,hh,2,10,1
993,0,0,0,T,Y,Red,Triangle,Dog,Russia,Theremin,ef38568df,d760c59b0,4ca8c6fdb,899ab2d86,12cf7c2ee,2,Novice,Freezing,f,K,Jt,1,12,0
994,0,1,1,F,Y,Red,Polygon,Snake,Finland,Oboe,8cf6c9f74,beb20ea99,b042166d5,4fcda6418,c65639434,2,Contributor,Boiling Hot,a,D,yN,2,2,0
995,0,0,1,T,N,Red,Square,Axolotl,Russia,Bassoon,4e28ceffa,c73e4dfe1,494b2cc84,0cf0b3e18,81353277b,1,Novice,Boiling Hot,g,Q,fO,3,7,0
996,0,1,1,T,N,Green,Square,Lion,Russia,Piano,83b38aa6b,27e7dbafa,d7d3d1589,45c570da7,672b9c640,1,Grandmaster,Hot,g,G,Qb,4,1,0
997,1,1,0,F,N,Blue,Polygon,Lion,Costa Rica,Theremin,2cc9e16b9,9218550d8,659c782a1,e667da576,1a8886330,1,Novice,Freezing,i,L,dh,1,4,0
998,0,0,0,T,Y,Blue,Trapezoid,Lion,Russia,Piano,8266050c6,0aeb8fe13,b7a8563c3,801927581,264293b18,1,Grandmaster,Freezing,j,W,kw,2,5,0
999,0,0,0,T,Y,Blue,Star,Lion,Canada,Piano,0b3bec656,cbb210c0a,6206e88a7,db2e017c6,df8ae97cb,2,Grandmaster,Freezing,g,P,GD,3,10,1
1000,0,1,0,T,Y,Red,Trapezoid,Lion,Russia,Oboe,dc07effb0,a520e2537,234fb5608,ad97c3d39,7e26c7952,1,Grandmaster,Freezing,h,F,BA,5,9,0
1001,0,0,1,T,N,Green,Circle,Axolotl,China,Oboe,33adb4760,44e4c0bba,22831fffe,552b3a516,b51490b03,1,Expert,Freezing,l,A,Dx,2,10,0
1002,0,1,0,T,Y,Green,Polygon,Dog,China,Oboe,9bb7ea2da,9a70de492,def702c19,e40e75916,cfa7536e9,3,Grandmaster,Warm,k,P,eb,1,3,0
1003,0,0,0,F,Y,Red,Star,Axolotl,China,Oboe,19db35594,5c4ee13e3,1811d1f7b,2a291d6ec,a08252ae1,2,Expert,Lava Hot,k,Q,nh,5,10,1
1004,0,0,0,F,Y,Green,Star,Lion,Russia,Bassoon,88707c9ab,57aa15561,140119499,478dceafe,3ab6699bc,1,Contributor,Hot,j,L,AP,2,8,0
1005,1,0,1,T,Y,Green,Trapezoid,Snake,Russia,Bassoon,4e1b529f6,b9f08dc06,2b6ded08b,5df6f3306,ad1af2b45,2,Novice,Freezing,g,F,TR,7,8,0
1006,0,0,0,T,Y,Green,Triangle,Axolotl,Costa Rica,Piano,5b0f5acd5,20dc501c6,1cd2547ac,9cd92895d,a7eee00bb,1,Grandmaster,Freezing,h,R,Dx,3,9,0
1007,0,0,0,F,N,Blue,Polygon,Axolotl,Finland,Bassoon,e5b29c42b,5a49dd8f6,226e2276b,02974ce39,922553a18,1,Novice,Boiling Hot,g,A,JX,3,2,0
1008,0,0,1,F,Y,Blue,Trapezoid,Axolotl,Canada,Oboe,59e434d8a,ec416c384,969b883a6,9ca6eb700,f65396dbe,1,Grandmaster,Lava Hot,o,K,XI,1,3,0
1009,1,0,0,F,Y,Blue,Trapezoid,Snake,Canada,Piano,91ea3e4dd,acf5b10dd,f66675c18,fce16bcb2,89586c738,1,Grandmaster,Warm,j,U,Bb,2,3,1
1010,0,0,1,F,Y,Red,Circle,Cat,Russia,Theremin,30a530eab,43744dfd9,58ebd42dd,db3352558,e3015db2b,1,Novice,Boiling Hot,l,U,FI,3,3,1
1011,0,1,0,T,Y,Red,Trapezoid,Lion,Canada,Piano,200009fc3,8fb440e53,01d32ba52,f14a3142c,b3d341bac,1,Grandmaster,Lava Hot,a,N,tP,7,9,1
1012,0,0,0,F,N,Blue,Triangle,Hamster,China,Theremin,83b38aa6b,d95501ac1,659c782a1,9cd92895d,d4527f549,3,Novice,Freezing,d,J,Qo,3,3,0
1013,0,0,0,T,N,Blue,Star,Cat,China,Oboe,f7821e391,5a5e620b3,a1e0839a7,451537556,d8f639673,1,Novice,Lava Hot,f,P,tM,2,7,1
1014,0,0,0,T,Y,Red,Triangle,Lion,Canada,Oboe,b8d451029,92f461454,5c1388f32,079e91baa,d52baf236,1,Contributor,Boiling Hot,o,L,Er,2,3,0
1015,0,0,0,T,N,Green,Circle,Lion,Finland,Piano,eb69430d6,d4d727716,b1e0ffc10,c8a8c9912,a429e63b6,1,Novice,Freezing,h,B,Jc,2,2,0
1016,0,0,0,F,N,Green,Trapezoid,Lion,India,Bassoon,2979f0d45,c0f1061ee,66e4ca8cd,5d3e459b7,f5aa060db,1,Master,Freezing,o,H,AP,3,3,0
1017,0,0,0,T,Y,Blue,Star,Snake,China,Piano,84b0081ad,2eadb68c5,4addee130,c9645e2a3,7d9835dab,3,Expert,Lava Hot,k,K,Gb,2,2,1
1018,0,0,1,F,Y,Blue,Circle,Lion,Finland,Bassoon,dbfb714a4,91e1a9d16,e0ad1326d,aae2d73a0,000c15b20,1,Novice,Freezing,j,G,aO,7,1,0
1019,0,0,0,F,Y,Green,Trapezoid,Axolotl,China,Theremin,075ceb58b,27e7dbafa,d3abce837,8d95b374b,7aa6797b8,1,Novice,Boiling Hot,l,R,hh,2,2,1
